,Date,Time,mavlink_system_time_t.time_unix_usec,mavlink_system_time_t.time_boot_ms,mavlink_scaled_pressure_t.press_abs,mavlink_scaled_pressure_t.press_diff,mavlink_scaled_pressure_t.temperature,mavlink_power_status_t.Vcc,mavlink_power_status_t.Vservo,mavlink_attitude_t.roll,mavlink_attitude_t.pitch,mavlink_attitude_t.yaw,mavlink_attitude_t.rollspeed,mavlink_attitude_t.pitchspeed,mavlink_attitude_t.yawspeed,mavlink_ahrs_t.omegaIx,mavlink_ahrs_t.omegaIy,mavlink_ahrs_t.omegaIz,mavlink_ahrs_t.accel_weight,mavlink_ahrs_t.renorm_val,mavlink_ahrs_t.error_rp,mavlink_ahrs_t.error_yaw,mavlink_global_position_int_t.lat,mavlink_global_position_int_t.lon,mavlink_global_position_int_t.alt,mavlink_global_position_int_t.relative_alt,mavlink_global_position_int_t.vx,mavlink_global_position_int_t.vy,mavlink_global_position_int_t.vz,mavlink_wind_t.direction,mavlink_wind_t.speed,mavlink_wind_t.speed_z,mavlink_servo_output_raw_t.servo1_raw,mavlink_servo_output_raw_t.servo2_raw,mavlink_servo_output_raw_t.servo3_raw,mavlink_servo_output_raw_t.servo4_raw,mavlink_servo_output_raw_t.servo5_raw,mavlink_servo_output_raw_t.servo6_raw,mavlink_servo_output_raw_t.servo7_raw,mavlink_servo_output_raw_t.servo8_raw,mavlink_servo_output_raw_t.servo9_raw,mavlink_servo_output_raw_t.servo10_raw,mavlink_servo_output_raw_t.servo11_raw,mavlink_servo_output_raw_t.servo12_raw,mavlink_servo_output_raw_t.servo13_raw,mavlink_servo_output_raw_t.servo14_raw,mavlink_servo_output_raw_t.servo15_raw,mavlink_servo_output_raw_t.servo16_raw,mavlink_vfr_hud_t.airspeed,mavlink_vfr_hud_t.groundspeed,mavlink_vfr_hud_t.climb,mavlink_vfr_hud_t.heading,mavlink_vfr_hud_t.throttle,mavlink_gps_raw_int_t.satellites_visible,mavlink_nav_controller_output_t.nav_roll,mavlink_nav_controller_output_t.nav_pitch,mavlink_nav_controller_output_t.alt_error,mavlink_nav_controller_output_t.aspd_error,mavlink_nav_controller_output_t.xtrack_error,mavlink_nav_controller_output_t.nav_bearing,mavlink_nav_controller_output_t.target_bearing
78695,9/12/2019, 10:01:56 ,1568260000000000.0,1632790,903.1442,0.8920851999999999,6043,5088,5008,0.32983909999999994,0.04385927,1.223976,0.09249373,0.016291899999999998,0.2061218,-0.0031673990000000004,-0.002215838,-0.001800519,0,0,0.03761517,0.3369271,-7.0366337,106.9214594,1021460,97393,1024,1946,-32,-166.7771,5.317154,0.0,1528,1665,1588,1432,1435,1404,0,0,0,0,0,0,0,0,0,0,13.67501,21.96412,0.08227124,71,61,23,14.51,3.92,2.61,-851.4233,155.1472,74,74
78708,9/12/2019, 10:01:56 ,1568260000000000.0,1633051,903.2068,0.8135116,6042,5078,4986,0.39188379999999995,0.03253755,1.283695,0.05551272,0.02609412,0.1977628,-0.003163748,-0.002213777,-0.001803723,0,0,0.04296121,0.3452928,-7.0366083,106.9215129,1021600,97538,906,1971,-70,-166.727,5.300878,0.0,1525,1669,1588,1433,1434,1402,0,0,0,0,0,0,0,0,0,0,12.85777,21.65116,-0.6606379,74,61,23,11.16,3.82,2.47,-838.6799,148.6968,74,74
78722,9/12/2019, 10:01:56 ,1568260000000000.0,1633413,903.1928,0.7740218000000001,6040,5064,5017,0.3422955,0.03802434,1.343557,-0.38207859999999993,0.197719,0.1551223,-0.003159656,-0.00221143,-0.001806119,0,0,0.0373344,0.35117309999999996,-7.0365856,106.9215671,1021680,97615,829,1985,-21,-166.6597,5.283816000000001,0.0,1529,1657,1580,1432,1436,1405,0,0,0,0,0,0,0,0,0,0,12.36197,21.41914,0.9672608,78,60,23,9.77,3.77,2.39,-832.0646,144.3876,74,74
78739,9/12/2019, 10:01:57 ,1568260000000000.0,1633750,903.1445,0.6043651999999999,6039,5043,5000,0.2278214,0.04090236,1.395322,-0.4486012,-0.01769534,0.1303843,-0.003164589,-0.0022139779999999997,-0.0018122070000000001,0,0,0.04061171,0.3581807,-7.0365665,106.9216181,1021720,97655,748,1991,-36,-166.6296,5.267556,0.0,1551,1658,1572,1425,1448,1422,0,0,0,0,0,0,0,0,0,0,11.74346,21.21272,-0.3961563,80,59,23,5.62,3.86,2.3,-805.2742,131.6513,75,75
78753,9/12/2019, 10:01:57 ,1568260000000000.0,1634031,903.1667,0.5946600999999999,6038,5077,4991,0.1383078,0.02852075,1.4202569999999999,0.1888447,-0.03424256,0.1134279,-0.003157965,-0.00220876,-0.001812228,0,0,0.03304077,0.36179920000000004,-7.0365346,106.9217122,1021890,97820,665,1993,-53,-166.5955,5.250163,0.0,1544,1666,1572,1427,1444,1417,0,0,0,0,0,0,0,0,0,0,11.28988,21.04789,0.5497550999999999,81,59,23,4.82,3.82,2.22,-797.8426,127.4407,75,75
78767,9/12/2019, 10:01:57 ,1568260000000000.0,1634350,903.1287,0.6691314,6036,5014,4998,0.2012592,0.02399914,1.437984,0.1990463,0.02802984,0.04005274,-0.0031542370000000003,-0.00220531,-0.0018113029999999998,0,0,0.02907632,0.3602508,-7.0365201,106.9217595,1021990,97926,619,1994,-56,-166.5822,5.2304,0.0,1524,1663,1572,1433,1433,1401,0,0,0,0,0,0,0,0,0,0,11.0777,20.91544,0.4295985,82,59,23,3.81,3.77,2.14,-795.2227,123.1883,75,75
78782,9/12/2019, 10:01:58 ,1568260000000000.0,1634672,903.0515,0.624922,6035,5062,4988,0.05158342,0.02393606,1.453973,-0.35879859999999997,-0.09260832,0.06340244,-0.003156102,-0.002205206,-0.0018147460000000001,0,0,0.03055538,0.3514116,-7.0365065,106.9218065,1022120,98051,584,1990,-85,-166.5663,5.210111,0.0,1542,1657,1572,1428,1443,1416,0,0,0,0,0,0,0,0,0,0,11.27914,20.74537,1.126298,83,58,23,2.34,3.7,2.02,-787.5231,116.9282,75,75
78799,9/12/2019, 10:01:58 ,1568260000000000.0,1634990,903.0687,0.5846754,6033,5070,5003,-0.02197281,0.01957553,1.4877479999999998,0.03435218,-0.02519726,0.10845539999999998,-0.00315213,-0.002200246,-0.0018142310000000001,0,0,0.02694786,0.3465689,-7.0364913,106.9218605,1022390,98328,587,1981,-97,-166.5581,5.188971,0.0,1571,1662,1564,1419,1459,1438,0,0,0,0,0,0,0,0,0,0,11.24488,20.66635,1.181922,84,57,23,2.24,3.24,1.6,-771.3598,106.5773,75,75
78813,9/12/2019, 10:01:58 ,1568260000000000.0,1635330,903.067,0.4966022,6031,4980,4998,0.07708615,0.027560700000000004,1.518684,0.4928112,0.04970592,0.08536666,-0.003152644,-0.002198271,-0.001817627,0,0,0.02681843,0.3419526,-7.0364756,106.9219141,1022660,98597,593,1971,-82,-166.547,5.175781,0.0,1577,1661,1548,1417,1462,1443,0,0,0,0,0,0,0,0,0,0,11.0806,20.57925,1.227424,86,56,23,2.6,3.04,1.42,-759.2024,102.4555,75,75
78826,9/12/2019, 10:01:59 ,1568260000000000.0,1635591,903.0317,0.48633770000000004,6030,5083,4998,0.1789848,0.04939773,1.5274969999999999,0.2391346,0.09705855,-0.03635095,-0.0031574259999999996,-0.002200251,-0.0018248939999999999,0,0,0.03055612,0.334023,-7.0364622,106.9219604,1022850,98787,576,1963,-58,-166.5284,5.168344,0.0,1537,1652,1540,1429,1440,1412,0,0,0,0,0,0,0,0,0,0,10.706389999999999,20.38101,-1.040537,87,55,23,2.07,2.8,1.21,-748.5941,96.34680999999999,75,75
78839,9/12/2019, 10:01:59 ,1568260000000000.0,1635913,902.9932,0.5426949999999999,6029,5083,4993,0.18249229999999997,0.04584668,1.5104,-0.4197102,-0.1024822,-0.07286133,-0.0031651440000000004,-0.002204007,-0.001832477,0,0,0.03215114,0.32317229999999997,-7.0364497,106.9220058,1022930,98868,531,1951,-33,-166.5125,5.160101,0.0,1521,1644,1540,1434,1431,1399,0,0,0,0,0,0,0,0,0,0,10.509039999999999,20.12425,1.6589880000000001,87,55,23,0.53,2.74,1.12,-740.7239999999999,90.31434,75,75
78853,9/12/2019, 10:01:59 ,1568260000000000.0,1636213,902.9558,0.5594376,6028,5074,4988,0.10533920000000001,0.01798348,1.498828,-0.3122012,-0.04105443,0.001182881,-0.003159827,-0.00219761,-0.001831376,0,0,0.03276883,0.3142324,-7.0364375,106.9220547,1023060,98992,484,1935,-69,-166.5162,5.142645,0.0,1533,1658,1532,1430,1438,1408,0,0,0,0,0,0,0,0,0,0,10.46088,19.86596,0.5757014,85,54,23,-0.49,2.63,1.03,-731.6744,86.36025,75,75
78872,9/12/2019, 10:02:00 ,1568260000000000.0,1636530,902.9343,0.6533571,6026,5086,4969,0.04545857,0.033481699999999996,1.509677,0.1088066,0.01640086,0.08888934,-0.0031508879999999997,-0.002188739,-0.00182642,0,0,0.02938097,0.3050531,-7.0364135,106.9221559,1023180,99118,459,1905,-14,-166.5333,5.119205,0.0,1527,1657,1532,1432,1435,1403,0,0,0,0,0,0,0,0,0,0,11.610560000000001,19.68565,1.2554290000000001,86,54,23,-2.83,2.52,0.9,-689.3694,76.43455,75,75
78885,9/12/2019, 10:02:00 ,1568260000000000.0,1636831,902.9621,0.5906965999999999,6025,5070,4957,0.05733953,0.01741234,1.524974,-0.20731220000000003,-0.01516743,0.04439157,-0.00314708,-0.002183556,-0.001824889,0,0,0.02823899,0.2977788,-7.0364014,106.9222074,1023240,99170,449,1893,-3,-166.55,5.0961419999999995,0.0,1513,1663,1532,1436,1427,1393,0,0,0,0,0,0,0,0,0,0,11.36094,19.52754,0.4182175,87,54,23,-6.98,2.48,0.85,-679.8073,70.55381,75,75
78898,9/12/2019, 10:02:00 ,1568260000000000.0,1637114,902.9445,0.6088720999999999,6024,5080,4940,0.04776116,0.01727597,1.546751,-0.02879159,0.05502439,0.07466217,-0.003152865,-0.002185692,-0.0018285089999999999,0,0,0.02306066,0.2943978,-7.0363920,106.9222483,1023210,99145,441,1886,18,-166.5672,5.077152,0.0,1498,1659,1532,1440,1418,1381,0,0,0,0,0,0,0,0,0,0,11.10464,19.39021,-0.2680276,88,54,23,-9.73,2.48,0.84,-668.053,66.67274,75,75
78911,9/12/2019, 10:02:00 ,1568260000000000.0,1637391,902.9409,0.5959768,6023,5066,4988,0.02243233,0.02545434,1.5648540000000002,-0.09884141,0.005140973,0.07026636,-0.003148638,-0.00218126,-0.001827165,0,0,0.01873417,0.2875587,-7.0363812,106.9222958,1023180,99118,435,1874,6,-166.5797,5.060768,0.0,1484,1660,1532,1445,1406,1372,0,0,0,0,0,0,0,0,0,0,10.67164,19.26856,-0.5068564,89,54,23,-13.72,2.57,0.88,-657.9966,60.9266,75,75
78924,9/12/2019, 10:02:01 ,1568260000000000.0,1637669,903.0191,0.5171784,6022,5070,4974,0.03432368,0.01190444,1.589661,-0.1252663,-0.02609043,0.0747707,-0.003145181,-0.002176932,-0.0018265529999999999,0,0,0.02090142,0.279589,-7.0363713,106.9223399,1023180,99116,423,1870,10,-166.5875,5.049123000000001,0.0,1469,1666,1532,1450,1394,1364,0,0,0,0,0,0,0,0,0,0,10.12464,19.19524,-0.7520498000000001,90,54,23,-16.38,2.6,0.88,-652.7794,57.0648,75,75
78938,9/12/2019, 10:02:01 ,1568260000000000.0,1637974,903.0023,0.2958668,6019,5093,4979,-0.009856679,0.007515939,1.61524,0.000748455,-0.06509489,0.137649,-0.003157355,-0.0021835820000000003,-0.0018367070000000001,0,0,0.01884128,0.2716901,-7.0363611,106.9223868,1023180,99119,417,1869,-12,-166.5884,5.041415,0.0,1454,1670,1532,1456,1381,1354,0,0,0,0,0,0,0,0,0,0,9.662887,19.154429999999998,1.088114,92,54,23,-20.29,2.65,0.9,-645.2213,51.30612,75,75
78955,9/12/2019, 10:02:01 ,1568260000000000.0,1638313,902.957,0.2748773,6019,5096,4979,-0.05491825,0.007162014,1.6520439999999998,-0.09631407,-0.02057647,0.14338599999999999,-0.003158544,-0.002183559,-0.001841056,0,0,0.01937684,0.26638249999999997,-7.0363509,106.9224334,1023210,99146,418,1874,-25,-166.5825,5.039744000000001,0.0,1447,1669,1532,1458,1375,1350,0,0,0,0,0,0,0,0,0,0,8.455616000000001,19.18991,-1.021519,94,54,23,-26.76,2.63,0.84,-585.9258,41.88322,75,75
78968,9/12/2019, 10:02:02 ,1568260000000000.0,1638590,902.9680000000001,0.3726633,6017,5085,5000,-0.1027942,0.01501462,1.6911349999999998,-0.06289526,0.04010105,0.153534,-0.003156553,-0.002180461,-0.00184521,0,0,0.02015516,0.2618643,-7.0363398,106.9224845,1023310,99245,429,1877,-45,-166.5622,5.047993,0.0,1436,1665,1532,1462,1365,1343,0,0,0,0,0,0,0,0,0,0,8.106622999999999,19.251620000000003,1.0684930000000001,96,54,23,-30.45,2.52,0.74,-583.4536,36.1422,74,74
78981,9/12/2019, 10:02:02 ,1568260000000000.0,1638852,903.0425,0.3976874,6017,5057,5005,-0.1293158,0.03550323,1.721471,0.01851118,-0.05507294,0.12374760000000001,-0.0031553490000000004,-0.002179285,-0.001851095,0,0,0.01763361,0.2564573,-7.0363290,106.9225321,1023490,99420,446,1878,-112,-166.5345,5.0641099999999994,0.0,1428,1658,1532,1465,1359,1339,0,0,0,0,0,0,0,0,0,0,8.668491,19.31123,-0.7207994000000001,98,54,23,-32.79,2.37,0.6,-588.0514,32.26804,74,74
78994,9/12/2019, 10:02:02 ,1568260000000000.0,1639130,902.9368,0.43728240000000007,6015,5095,4940,-0.13891900000000001,0.04815092,1.7358060000000002,0.027771800000000003,0.146536,0.03507195,-0.0031515159999999996,-0.0021753560000000003,-0.001854354,0,0,0.02146945,0.2574268,-7.0363188,106.9225763,1023690,99628,450,1876,-58,-166.5134,5.078298,0.0,1412,1634,1524,1471,1345,1329,0,0,0,0,0,0,0,0,0,0,9.038329,19.300629999999998,1.062804,99,53,23,-34.86,2.14,0.37,-584.8882,26.4969,74,74
79008,9/12/2019, 10:02:02 ,1568260000000000.0,1639451,902.9262,0.1893969,6013,5095,5017,-0.1360035,0.07063664,1.7220330000000001,0.2620206,-0.08223802,-0.04697177,-0.003149907,-0.002173529,-0.001863369,0,0,0.02169253,0.2517563,-7.0363069,106.9226266,1023840,99774,459,1867,-35,-166.4643,5.112621,0.0,1377,1631,1516,1483,1315,1308,0,0,0,0,0,0,0,0,0,0,7.571173,19.26168,1.510725,98,52,23,-37.74,1.94,0.27,-469.755,22.69492,74,74
79021,9/12/2019, 10:02:03 ,1568260000000000.0,1639751,902.9348,0.41312380000000004,6012,5078,4983,-0.18515220000000002,0.04648795,1.688539,-0.2413455,-0.1718729,-0.1226548,-0.003147145,-0.002170795,-0.001868574,0,0,0.02505152,0.244991,-7.0362953,106.9226739,1023960,99895,477,1856,-51,-166.4382,5.134701000000001,0.0,1384,1653,1516,1480,1321,1312,0,0,0,0,0,0,0,0,0,0,8.003066,19.16318,-0.8120892,96,52,23,-40.38,1.78,0.14,-469.6489,16.941689999999998,74,74
79038,9/12/2019, 10:02:03 ,1568260000000000.0,1640071,902.905,0.3424748,6011,5085,4974,-0.2861573,0.02903301,1.6584279999999998,-0.46366999999999997,0.005850194,-0.10901789999999999,-0.0031632640000000003,-0.002179099,-0.0018833489999999999,0,0,0.02468303,0.24375210000000003,-7.0362809,106.9227276,1024100,100036,530,1851,-49,-166.4186,5.153792,0.0,1406,1660,1516,1473,1340,1325,0,0,0,0,0,0,0,0,0,0,8.770116999999999,19.26099,1.932046,94,52,23,-44.75,1.48,-0.08,-442.5974,7.366119,74,74
79052,9/12/2019, 10:02:03 ,1568260000000000.0,1640373,902.8372,0.356298,6009,5086,4974,-0.3229761,0.04055581,1.627915,0.009030612,0.08052856,-0.07882701,-0.003161166,-0.002175339,-0.001887368,0,0,0.018934799999999998,0.2463981,-7.0362682,106.9227699,1024190,100122,580,1844,-28,-166.4097,5.171589,0.0,1385,1647,1516,1480,1322,1313,0,0,0,0,0,0,0,0,0,0,8.973152,19.34366,1.146795,93,52,23,-44.91,1.39,-0.14,-440.4839,1.643288,74,74
79065,9/12/2019, 10:02:04 ,1568260000000000.0,1640671,902.8694,0.31060709999999997,6008,5064,4974,-0.2984845,0.06858386,1.586976,-0.15703789999999998,0.07123102,-0.15400329999999998,-0.0031542370000000003,-0.002169695,-0.0018889820000000002,0,0,0.01864703,0.23618089999999997,-7.0362539,106.9228134,1024190,100126,619,1832,22,-166.4155,5.189679,0.0,1384,1635,1508,1480,1321,1312,0,0,0,0,0,0,0,0,0,0,8.990022,19.3479,-0.01555923,90,51,23,-44.9,1.45,-0.09999999,-442.4225,-2.236748,74,74
79079,9/12/2019, 10:02:04 ,1568260000000000.0,1641015,902.9147,0.2527761,6007,5095,5012,-0.3991407,0.05126987,1.537045,-0.7097485,0.01094839,-0.18833060000000001,-0.0031531009999999997,-0.002165602,-0.001893873,0,0,0.02159836,0.22607129999999998,-7.0362189,106.9229058,1024010,99942,767,1808,70,-166.4291,5.206233999999999,0.0,1439,1674,1524,1461,1369,1346,0,0,0,0,0,0,0,0,0,0,7.6720880000000005,19.565939999999998,-1.851075,86,53,23,-44.96,1.55,-0.02,-423.7454,-8.061111,75,75
79093,9/12/2019, 10:02:04 ,1568260000000000.0,1641313,902.9432,0.2435696,6005,5088,4983,-0.46373640000000005,0.05150324,1.481191,0.25237350000000003,0.2228725,-0.1339213,-0.003147751,-0.0021620660000000002,-0.0018962570000000002,0,0,0.02052908,0.226867,-7.0361994,106.9229483,1023840,99775,880,1792,38,-166.4585,5.220796,0.0,1412,1657,1532,1470,1346,1329,0,0,0,0,0,0,0,0,0,0,7.156182,19.87235,0.4004076,83,54,23,-44.93,1.69,0.09,-419.4374,-11.93847,75,76
79113,9/12/2019, 10:02:05 ,1568260000000000.0,1641671,902.9382,0.30903559999999997,6003,5091,4937,-0.3542572,0.02357795,1.38192,0.12242570000000001,0.07238145,-0.19478,-0.003147524,-0.002160795,-0.001904469,0,0,0.02701591,0.2153255,-7.0361774,106.9229904,1023830,99768,970,1784,-10,-166.5236,5.241947,0.0,1379,1670,1524,1482,1317,1309,0,0,0,0,0,0,0,0,0,0,7.692102,20.266189999999998,-1.805552,81,54,23,-44.98,1.89,0.23,-431.2071,-21.67973,78,78
79126,9/12/2019, 10:02:05 ,1568260000000000.0,1641991,902.9144,0.2774562,6003,5011,4976,-0.3244534,0.02709154,1.3168360000000001,0.1052818,0.11119100000000001,-0.17308929999999997,-0.0031502329999999997,-0.002161588,-0.001911876,0,0,0.03073766,0.2063672,-7.0361499,106.9230387,1023910,99849,1053,1775,-37,-166.5789,5.254665,0.0,1368,1663,1524,1486,1308,1302,0,0,0,0,0,0,0,0,0,0,7.392011999999999,20.65869,0.36797579999999996,77,53,23,-44.98,1.78,0.15,-453.6114,-27.51115,81,81
79140,9/12/2019, 10:02:05 ,1568260000000000.0,1642330,902.8508,0.2927364,6001,5032,4942,-0.3202645,0.02743207,1.248449,-0.45581130000000003,0.11845850000000001,-0.27194959999999996,-0.003156076,-0.002164008,-0.0019203579999999998,0,0,0.03077935,0.1900104,-7.0361222,106.9230837,1024100,100039,1127,1759,-82,-166.6295,5.26299,0.0,1362,1658,1516,1488,1303,1299,0,0,0,0,0,0,0,0,0,0,7.377333999999999,20.929570000000002,-0.09748031,73,52,23,-44.98,1.6,0.01,-466.4316,-31.30582,83,83
79158,9/12/2019, 10:02:06 ,1568260000000000.0,1642690,902.7972,0.3066848,5999,5074,5005,-0.42591769999999995,0.03873506,1.158636,-0.1697659,0.09841211,-0.2495848,-0.0031548970000000003,-0.002159948,-0.001923141,0,0,0.02842767,0.16429660000000001,-7.0360596,106.9231744,1024550,100483,1268,1693,-51,-166.6709,5.2695419999999995,0.0,1400,1656,1516,1475,1335,1322,0,0,0,0,0,0,0,0,0,0,7.790083,21.07989,2.493476,67,52,23,-41.88,0.96,-0.45,-490.5256,-41.82954,95,95
79172,9/12/2019, 10:02:06 ,1568260000000000.0,1643012,902.7827,0.3307992,5997,5103,4991,-0.4647935,0.04306341,1.090596,-0.24120300000000003,0.1457286,-0.2295837,-0.003160001,-0.002159722,-0.001927871,0,0,0.02153753,0.14129629999999999,-7.0360287,106.9232134,1024690,100624,1355,1642,-36,-166.68599999999998,5.270645,0.0,1448,1657,1508,1458,1376,1351,0,0,0,0,0,0,0,0,0,0,7.784331,21.20225,0.498399,63,51,23,-31.64,0.78,-0.57,-486.8105,-44.74675,102,101
79185,9/12/2019, 10:02:06 ,1568260000000000.0,1643291,902.7527,0.3363394,5996,5057,5017,-0.36969650000000004,0.02479162,1.043209,0.5489393,-0.09449794,-0.1731106,-0.003156131,-0.002156416,-0.001927464,0,0,0.01777277,0.1130856,-7.0359931,106.9232542,1024830,100767,1441,1593,-34,-166.7039,5.271533,0.0,1532,1661,1500,1431,1437,1407,0,0,0,0,0,0,0,0,0,0,7.832752,21.42511,1.406253,60,50,23,-1.44,0.54,-0.72,-483.4476,-48.0713,115,115
79202,9/12/2019, 10:02:07 ,1568260000000000.0,1643632,902.735,0.3737382,5995,5077,5000,-0.15359360000000002,0.003197696,0.9766851999999999,0.9794879000000001,0.05652817,-0.30613559999999995,-0.003157978,-0.0021556929999999998,-0.001931156,0,0,0.02987898,0.08633175,-7.0359561,106.9232941,1024920,100853,1475,1566,-6,-166.7253,5.271869000000001,0.0,1631,1654,1476,1401,1492,1486,0,0,0,0,0,0,0,0,0,0,7.913556,21.50432,0.7573524,57,47,23,37.8,0.27,-0.88,-473.5187,-49.51239,143,143
79216,9/12/2019, 10:02:07 ,1568260000000000.0,1643973,902.7424,0.46765740000000006,5993,5101,4952,0.08426174,-0.0022156660000000002,0.8774208,0.9599268,-0.06143669,-0.25025149999999996,-0.0031533040000000004,-0.00215087,-0.001927018,0,0,0.02931901,0.06235032,-7.0359185,106.9233337,1024970,100907,1474,1561,-11,-166.6458,5.266932,0.0,1661,1653,1468,1392,1508,1510,0,0,0,0,0,0,0,0,0,0,7.705462,21.49568,-0.4929906,50,46,23,42.07,0.19,-0.92,-465.963,-48.53683,154,154
79230,9/12/2019, 10:02:07 ,1568260000000000.0,1644271,902.6937,0.4926085,5993,5095,5000,0.2834022,0.005294556999999999,0.7994298000000001,0.4837443,0.1398723,-0.20786,-0.00316223,-0.002155035,-0.001926134,0,0,0.03719412,0.04460967,-7.0358816,106.9233732,1024990,100924,1447,1574,56,-166.465,5.255219,0.0,1645,1640,1476,1397,1499,1497,0,0,0,0,0,0,0,0,0,0,9.238344999999999,21.36741,0.791752,45,46,23,43.37,0.21,-0.88,-451.2137,-45.79855,169,169
79249,9/12/2019, 10:02:08 ,1568260000000000.0,1644691,902.7244,0.1801405,5990,5091,4966,0.2319551,0.03832447,0.7536647,-0.6072506999999999,-0.1652757,-0.1475288,-0.0031644840000000004,-0.00215395,-0.001912195,0,0,0.04341447,0.02645749,-7.0358105,106.9234531,1024610,100546,1396,1601,105,-166.088,5.226871,0.0,1719,1677,1476,1375,1540,1556,0,0,0,0,0,0,0,0,0,0,8.510792,21.24178,0.05992248,43,47,23,43.08,0.64,-0.53,-323.806,-38.99929,-173,-173
79262,9/12/2019, 10:02:08 ,1568260000000000.0,1645013,902.6884,0.3519059,5989,5049,4991,0.09834377,-0.03230353,0.7575225999999999,-0.11717000000000001,-0.1322179,0.1591432,-0.003156675,-0.002147463,-0.00189551,0,0,0.04704317,0.02040241,-7.0357775,106.9234906,1024350,100280,1410,1591,162,-165.7629,5.201994,0.0,1721,1675,1476,1374,1541,1558,0,0,0,0,0,0,0,0,0,0,8.024261,21.264689999999998,-1.017189,43,47,23,42.9,1.08,-0.2,-329.1318,-34.02525,-167,-167
79277,9/12/2019, 10:02:08 ,1568260000000000.0,1645330,902.8062,0.33589309999999994,5988,5078,4988,0.1401822,-0.02816986,0.9502301,0.7521576999999999,0.1256413,0.3615563,-0.0031546440000000003,-0.002144866,-0.0018872939999999999,0,0,0.04364749,0.01612078,-7.0357392,106.9235337,1024020,99951,1419,1598,107,-165.5349,5.184608,0.0,1706,1687,1492,1378,1533,1546,0,0,0,0,0,0,0,0,0,0,8.471283999999999,21.35153,-0.5505665,49,49,23,42.64,1.37,0.02,-351.8488,-30.48889,-163,-163
79291,9/12/2019, 10:02:09 ,1568260000000000.0,1645671,902.9063,0.3656058,5985,5078,5000,0.27077140000000005,-0.01170579,1.038066,0.7447125,0.08753251,0.2234004,-0.0031476779999999997,-0.002142242,-0.0018829320000000001,0,0,0.03932383,0.03433345,-7.0357013,106.9235776,1023840,99771,1395,1618,75,-165.3812,5.171963,0.0,1697,1680,1508,1381,1528,1538,0,0,0,0,0,0,0,0,0,0,8.623567999999999,21.3767,-2.0706279999999997,56,50,23,43.27,1.64,0.21,-383.5146,-24.94429,-159,-159
79309,9/12/2019, 10:02:09 ,1568260000000000.0,1646016,902.8736,0.42026959999999997,5984,5096,4998,0.37234029999999996,0.02994255,1.095824,0.43780519999999995,0.3150232,0.1357256,-0.003141572,-0.002139868,-0.001883511,0,0,0.04832076,0.05962998,-7.0356351,106.9236620,1023400,99336,1271,1687,149,-165.3154,5.1653709999999995,0.0,1675,1680,1524,1388,1516,1521,0,0,0,0,0,0,0,0,0,0,8.957334,21.29265,-1.8545029999999998,60,53,23,44.79,2.11,0.53,-319.6238,-15.47966,-153,-153
79324,9/12/2019, 10:02:09 ,1568260000000000.0,1646391,902.9613,0.2663215,5982,5041,4981,0.5591286,0.05412055,1.151157,0.3472868,0.06467126,0.08536799,-0.0031393959999999996,-0.002139942,-0.0018831310000000001,0,0,0.06344348,0.08078643,-7.0356055,106.9237059,1023020,98952,1127,1754,132,-165.2403,5.156185,0.0,1617,1680,1540,1405,1484,1475,0,0,0,0,0,0,0,0,0,0,7.513675,20.79826,-1.710927,66,60,23,44.77,2.71,0.95,-318.0464,-9.854755,-150,-150
79342,9/12/2019, 10:02:10 ,1568260000000000.0,1646732,902.9182,0.3482416,5981,5078,5020,0.6150966999999999,0.08559542,1.193674,0.07053173,0.2951989,0.02443596,-0.003150943,-0.002147827,-0.001886211,0,0,0.06984131,0.09376208,-7.0355817,106.9237475,1022650,98580,1002,1806,163,-165.1834,5.1424080000000005,0.0,1600,1676,1612,1411,1475,1461,0,0,0,0,0,0,0,0,0,0,8.120007000000001,20.54959,0.3015388,70,64,23,44.51,3.78,1.66,-301.2939,-0.9210891999999999,-146,-146
79355,9/12/2019, 10:02:10 ,1568260000000000.0,1647031,902.9704,0.20809629999999998,5980,5062,4925,0.5475656999999999,0.1299392,1.252208,-0.5962930999999999,0.14518689999999998,0.06378222,-0.003154239,-0.002151262,-0.0018814220000000002,0,0,0.08030549,0.09479064,-7.0355580,106.9237970,1022220,98159,846,1861,146,-165.1489,5.120616,0.0,1647,1663,1612,1396,1500,1499,0,0,0,0,0,0,0,0,0,0,8.148788,20.348129999999998,-1.6520569999999999,73,64,23,44.52,4.18,1.92,-297.7571,2.5239409999999998,-144,-144
79369,9/12/2019, 10:02:10 ,1568260000000000.0,1647352,903.0285,0.4543986,5978,5064,5012,0.43532609999999994,0.0924857,1.301676,-0.20846350000000002,-0.036796800000000005,0.2940408,-0.003146343,-0.002145316,-0.0018636079999999999,0,0,0.07697754,0.09725381,-7.0355390,106.9238447,1021940,97870,730,1892,109,-165.1636,5.084462,0.0,1675,1682,1612,1388,1516,1521,0,0,0,0,0,0,0,0,0,0,8.813389,20.19124,-0.8875930000000001,78,64,23,44.7,4.65,2.2,-320.0804,7.643471000000001,-142,-142
